Date,Hora,Zone,Demand
02/12/2011,4,GERENCIA,1420
02/12/2011,5,GERENCIA,1408
02/12/2011,6,GERENCIA,1414
02/12/2011,7,GERENCIA,1472
02/12/2011,8,GERENCIA,1562
02/12/2011,9,GERENCIA,1589
02/12/2011,10,GERENCIA,1632
02/12/2011,11,GERENCIA,1670
02/12/2011,12,GERENCIA,1704
02/12/2011,13,GERENCIA,1722
02/12/2011,14,GERENCIA,1726
02/12/2011,15,GERENCIA,1728
02/12/2011,16,GERENCIA,1728
02/12/2011,17,GERENCIA,1725
02/12/2011,18,GERENCIA,1721
02/12/2011,19,GERENCIA,1816
02/12/2011,20,GERENCIA,1871
02/12/2011,21,GERENCIA,1852
02/12/2011,22,GERENCIA,1800
02/12/2011,23,GERENCIA,1709
02/12/2011,24,GERENCIA,1645
03/12/2011,1,GERENCIA,1578
03/12/2011,2,GERENCIA,1499
03/12/2011,3,GERENCIA,1449
03/12/2011,4,GERENCIA,1417
03/12/2011,5,GERENCIA,1394
03/12/2011,6,GERENCIA,1393
03/12/2011,7,GERENCIA,1434
03/12/2011,8,GERENCIA,1465
03/12/2011,9,GERENCIA,1500
03/12/2011,10,GERENCIA,1580
03/12/2011,11,GERENCIA,1632
03/12/2011,12,GERENCIA,1666
03/12/2011,13,GERENCIA,1687
03/12/2011,14,GERENCIA,1686
03/12/2011,15,GERENCIA,1679
03/12/2011,16,GERENCIA,1664
03/12/2011,17,GERENCIA,1650
03/12/2011,18,GERENCIA,1643
03/12/2011,19,GERENCIA,1747
03/12/2011,20,GERENCIA,1868
03/12/2011,21,GERENCIA,1799
03/12/2011,22,GERENCIA,1746
03/12/2011,23,GERENCIA,1707
03/12/2011,24,GERENCIA,1671
04/12/2011,1,GERENCIA,1575
04/12/2011,2,GERENCIA,1485
04/12/2011,3,GERENCIA,1418
04/12/2011,4,GERENCIA,1377
04/12/2011,5,GERENCIA,1364
04/12/2011,6,GERENCIA,1358
04/12/2011,7,GERENCIA,1371
04/12/2011,8,GERENCIA,1371
04/12/2011,9,GERENCIA,1363
04/12/2011,10,GERENCIA,1428
04/12/2011,11,GERENCIA,1478
04/12/2011,12,GERENCIA,1509
04/12/2011,13,GERENCIA,1528
04/12/2011,14,GERENCIA,1520
04/12/2011,15,GERENCIA,1512
04/12/2011,16,GERENCIA,1501
04/12/2011,17,GERENCIA,1485
04/12/2011,18,GERENCIA,1476
04/12/2011,19,GERENCIA,1578
04/12/2011,20,GERENCIA,1742
04/12/2011,21,GERENCIA,1747
04/12/2011,22,GERENCIA,1715
04/12/2011,23,GERENCIA,1626
04/12/2011,24,GERENCIA,1512
05/12/2011,1,GERENCIA,1409
05/12/2011,2,GERENCIA,1339
05/12/2011,3,GERENCIA,1303
05/12/2011,4,GERENCIA,1285
05/12/2011,5,GERENCIA,1282
05/12/2011,6,GERENCIA,1292
05/12/2011,7,GERENCIA,1369
05/12/2011,8,GERENCIA,1479
05/12/2011,9,GERENCIA,1527
05/12/2011,10,GERENCIA,1559
05/12/2011,11,GERENCIA,1607
05/12/2011,12,GERENCIA,1650
05/12/2011,13,GERENCIA,1680
05/12/2011,14,GERENCIA,1691
05/12/2011,15,GERENCIA,1704
05/12/2011,16,GERENCIA,1727
05/12/2011,17,GERENCIA,1709
05/12/2011,18,GERENCIA,1694
05/12/2011,19,GERENCIA,1786
05/12/2011,20,GERENCIA,1893
05/12/2011,21,GERENCIA,1880
05/12/2011,22,GERENCIA,1831
05/12/2011,23,GERENCIA,1737
05/12/2011,24,GERENCIA,1626
06/12/2011,1,GERENCIA,1533
06/12/2011,2,GERENCIA,1456
06/12/2011,3,GERENCIA,1416
06/12/2011,4,GERENCIA,1392
06/12/2011,5,GERENCIA,1390
06/12/2011,6,GERENCIA,1404
06/12/2011,7,GERENCIA,1459
06/12/2011,8,GERENCIA,1547
06/12/2011,9,GERENCIA,1575
06/12/2011,10,GERENCIA,1600
06/12/2011,11,GERENCIA,1633
06/12/2011,12,GERENCIA,1676
06/12/2011,13,GERENCIA,1698
06/12/2011,14,GERENCIA,1689
06/12/2011,15,GERENCIA,1691
06/12/2011,16,GERENCIA,1699
06/12/2011,17,GERENCIA,1688
06/12/2011,18,GERENCIA,1679
06/12/2011,19,GERENCIA,1792
06/12/2011,20,GERENCIA,1905
06/12/2011,21,GERENCIA,1899
06/12/2011,22,GERENCIA,1854
06/12/2011,23,GERENCIA,1748
06/12/2011,24,GERENCIA,1629
07/12/2011,1,GERENCIA,1543
07/12/2011,2,GERENCIA,1466
07/12/2011,3,GERENCIA,1417
07/12/2011,4,GERENCIA,1398
07/12/2011,5,GERENCIA,1396
07/12/2011,6,GERENCIA,1415
07/12/2011,7,GERENCIA,1469
07/12/2011,8,GERENCIA,1565
07/12/2011,9,GERENCIA,1599
07/12/2011,10,GERENCIA,1627
07/12/2011,11,GERENCIA,1653
07/12/2011,12,GERENCIA,1686
07/12/2011,13,GERENCIA,1719
07/12/2011,14,GERENCIA,1724
07/12/2011,15,GERENCIA,1725
07/12/2011,16,GERENCIA,1725
07/12/2011,17,GERENCIA,1719
07/12/2011,18,GERENCIA,1712
07/12/2011,19,GERENCIA,1794
07/12/2011,20,GERENCIA,1908
07/12/2011,21,GERENCIA,1890
07/12/2011,22,GERENCIA,1843
07/12/2011,23,GERENCIA,1745
07/12/2011,24,GERENCIA,1636
08/12/2011,1,GERENCIA,1556
08/12/2011,2,GERENCIA,1478
08/12/2011,3,GERENCIA,1435
08/12/2011,4,GERENCIA,1402
08/12/2011,5,GERENCIA,1403
08/12/2011,6,GERENCIA,1415
08/12/2011,7,GERENCIA,1468
08/12/2011,8,GERENCIA,1563
08/12/2011,9,GERENCIA,1585
08/12/2011,10,GERENCIA,1607
08/12/2011,11,GERENCIA,1637
08/12/2011,12,GERENCIA,1663
08/12/2011,13,GERENCIA,1687
08/12/2011,14,GERENCIA,1695
08/12/2011,15,GERENCIA,1691
08/12/2011,16,GERENCIA,1694
08/12/2011,17,GERENCIA,1694
08/12/2011,18,GERENCIA,1686
08/12/2011,19,GERENCIA,1808
08/12/2011,20,GERENCIA,1896
08/12/2011,21,GERENCIA,1878
08/12/2011,22,GERENCIA,1834
08/12/2011,23,GERENCIA,1730
08/12/2011,24,GERENCIA,1623
09/12/2011,1,GERENCIA,1540
09/12/2011,2,GERENCIA,1476
09/12/2011,3,GERENCIA,1433
09/12/2011,4,GERENCIA,1410
09/12/2011,5,GERENCIA,1406
09/12/2011,6,GERENCIA,1413
09/12/2011,7,GERENCIA,1467
09/12/2011,8,GERENCIA,1557
09/12/2011,9,GERENCIA,1590
09/12/2011,10,GERENCIA,1625
09/12/2011,11,GERENCIA,1670
09/12/2011,12,GERENCIA,1704
09/12/2011,13,GERENCIA,1722
09/12/2011,14,GERENCIA,1713
09/12/2011,15,GERENCIA,1715
09/12/2011,16,GERENCIA,1714
09/12/2011,17,GERENCIA,1698
09/12/2011,18,GERENCIA,1688
09/12/2011,19,GERENCIA,1803
09/12/2011,20,GERENCIA,1890
09/12/2011,21,GERENCIA,1868
09/12/2011,22,GERENCIA,1815
09/12/2011,23,GERENCIA,1721
09/12/2011,24,GERENCIA,1640
10/12/2011,1,GERENCIA,1565
10/12/2011,2,GERENCIA,1489
10/12/2011,3,GERENCIA,1440
10/12/2011,4,GERENCIA,1411
10/12/2011,5,GERENCIA,1399
10/12/2011,6,GERENCIA,1390
10/12/2011,7,GERENCIA,1427
10/12/2011,8,GERENCIA,1461
10/12/2011,9,GERENCIA,1490
10/12/2011,10,GERENCIA,1571
10/12/2011,11,GERENCIA,1623
10/12/2011,12,GERENCIA,1644
10/12/2011,13,GERENCIA,1650
10/12/2011,14,GERENCIA,1646
10/12/2011,15,GERENCIA,1636
10/12/2011,16,GERENCIA,1626
10/12/2011,17,GERENCIA,1608
10/12/2011,18,GERENCIA,1593
10/12/2011,19,GERENCIA,1699
10/12/2011,20,GERENCIA,1848
10/12/2011,21,GERENCIA,1794
10/12/2011,22,GERENCIA,1744
10/12/2011,23,GERENCIA,1696
10/12/2011,24,GERENCIA,1632
11/12/2011,1,GERENCIA,1534
11/12/2011,2,GERENCIA,1446
11/12/2011,3,GERENCIA,1395
11/12/2011,4,GERENCIA,1364
11/12/2011,5,GERENCIA,1343
11/12/2011,6,GERENCIA,1334
11/12/2011,7,GERENCIA,1344
11/12/2011,8,GERENCIA,1348
11/12/2011,9,GERENCIA,1339
11/12/2011,10,GERENCIA,1397
11/12/2011,11,GERENCIA,1430
11/12/2011,12,GERENCIA,1441
11/12/2011,13,GERENCIA,1458
11/12/2011,14,GERENCIA,1457
11/12/2011,15,GERENCIA,1462
11/12/2011,16,GERENCIA,1465
11/12/2011,17,GERENCIA,1461
11/12/2011,18,GERENCIA,1466
11/12/2011,19,GERENCIA,1591
11/12/2011,20,GERENCIA,1752
11/12/2011,21,GERENCIA,1755
11/12/2011,22,GERENCIA,1711
11/12/2011,23,GERENCIA,1644
11/12/2011,24,GERENCIA,1571
12/12/2011,1,GERENCIA,1481
12/12/2011,2,GERENCIA,1397
12/12/2011,3,GERENCIA,1346
12/12/2011,4,GERENCIA,1325
12/12/2011,5,GERENCIA,1309
12/12/2011,6,GERENCIA,1319
12/12/2011,7,GERENCIA,1375
12/12/2011,8,GERENCIA,1471
12/12/2011,9,GERENCIA,1532
12/12/2011,10,GERENCIA,1584
12/12/2011,11,GERENCIA,1635
12/12/2011,12,GERENCIA,1673
12/12/2011,13,GERENCIA,1699
12/12/2011,14,GERENCIA,1696
12/12/2011,15,GERENCIA,1701
12/12/2011,16,GERENCIA,1707
12/12/2011,17,GERENCIA,1704
12/12/2011,18,GERENCIA,1702
12/12/2011,19,GERENCIA,1787
12/12/2011,20,GERENCIA,1873
12/12/2011,21,GERENCIA,1859
12/12/2011,22,GERENCIA,1823
12/12/2011,23,GERENCIA,1737
12/12/2011,24,GERENCIA,1640
13/12/2011,1,GERENCIA,1557
13/12/2011,2,GERENCIA,1476
13/12/2011,3,GERENCIA,1431
13/12/2011,4,GERENCIA,1413
13/12/2011,5,GERENCIA,1406
13/12/2011,6,GERENCIA,1408
13/12/2011,7,GERENCIA,1431
13/12/2011,8,GERENCIA,1544
13/12/2011,9,GERENCIA,1582
13/12/2011,10,GERENCIA,1628
13/12/2011,11,GERENCIA,1683
13/12/2011,12,GERENCIA,1719
13/12/2011,13,GERENCIA,1745
13/12/2011,14,GERENCIA,1730
13/12/2011,15,GERENCIA,1729
13/12/2011,16,GERENCIA,1739
13/12/2011,17,GERENCIA,1729
13/12/2011,18,GERENCIA,1728
13/12/2011,19,GERENCIA,1819
13/12/2011,20,GERENCIA,1938
13/12/2011,21,GERENCIA,1926
13/12/2011,22,GERENCIA,1871
13/12/2011,23,GERENCIA,1767
13/12/2011,24,GERENCIA,1664
14/12/2011,1,GERENCIA,1568
14/12/2011,2,GERENCIA,1497
14/12/2011,3,GERENCIA,1461
14/12/2011,4,GERENCIA,1431
14/12/2011,5,GERENCIA,1430
14/12/2011,6,GERENCIA,1434
14/12/2011,7,GERENCIA,1486
14/12/2011,8,GERENCIA,1574
14/12/2011,9,GERENCIA,1614
14/12/2011,10,GERENCIA,1655
14/12/2011,11,GERENCIA,1682
14/12/2011,12,GERENCIA,1698
14/12/2011,13,GERENCIA,1736
14/12/2011,14,GERENCIA,1746
14/12/2011,15,GERENCIA,1748
14/12/2011,16,GERENCIA,1754
14/12/2011,17,GERENCIA,1744
14/12/2011,18,GERENCIA,1733
14/12/2011,19,GERENCIA,1811
14/12/2011,20,GERENCIA,1931
14/12/2011,21,GERENCIA,1913
14/12/2011,22,GERENCIA,1861
14/12/2011,23,GERENCIA,1761
14/12/2011,24,GERENCIA,1665
15/12/2011,1,GERENCIA,1573
15/12/2011,2,GERENCIA,1501
15/12/2011,3,GERENCIA,1455
15/12/2011,4,GERENCIA,1429
15/12/2011,5,GERENCIA,1419
15/12/2011,6,GERENCIA,1424
15/12/2011,7,GERENCIA,1477
15/12/2011,8,GERENCIA,1560
15/12/2011,9,GERENCIA,1588
15/12/2011,10,GERENCIA,1648
15/12/2011,11,GERENCIA,1667
15/12/2011,12,GERENCIA,1706
15/12/2011,13,GERENCIA,1728
15/12/2011,14,GERENCIA,1726
15/12/2011,15,GERENCIA,1719
15/12/2011,16,GERENCIA,1720
15/12/2011,17,GERENCIA,1702
15/12/2011,18,GERENCIA,1700
15/12/2011,19,GERENCIA,1785
15/12/2011,20,GERENCIA,1912
15/12/2011,21,GERENCIA,1879
15/12/2011,22,GERENCIA,1832
15/12/2011,23,GERENCIA,1746
15/12/2011,24,GERENCIA,1653
16/12/2011,1,GERENCIA,1575
16/12/2011,2,GERENCIA,1499
16/12/2011,3,GERENCIA,1451
16/12/2011,4,GERENCIA,1423
16/12/2011,5,GERENCIA,1408
16/12/2011,6,GERENCIA,1415
16/12/2011,7,GERENCIA,1455
16/12/2011,8,GERENCIA,1535
16/12/2011,9,GERENCIA,1588
16/12/2011,10,GERENCIA,1634
16/12/2011,11,GERENCIA,1647
16/12/2011,12,GERENCIA,1668
16/12/2011,13,GERENCIA,1684
16/12/2011,14,GERENCIA,1679
16/12/2011,15,GERENCIA,1677
16/12/2011,16,GERENCIA,1677
16/12/2011,17,GERENCIA,1662
16/12/2011,18,GERENCIA,1651
16/12/2011,19,GERENCIA,1742
16/12/2011,20,GERENCIA,1852
16/12/2011,21,GERENCIA,1843
16/12/2011,22,GERENCIA,1799
16/12/2011,23,GERENCIA,1715
16/12/2011,24,GERENCIA,1629
17/12/2011,1,GERENCIA,1565
17/12/2011,2,GERENCIA,1494
17/12/2011,3,GERENCIA,1447
17/12/2011,4,GERENCIA,1420
17/12/2011,5,GERENCIA,1403
17/12/2011,6,GERENCIA,1409
17/12/2011,7,GERENCIA,1438
17/12/2011,8,GERENCIA,1473
17/12/2011,9,GERENCIA,1493
17/12/2011,10,GERENCIA,1562
17/12/2011,11,GERENCIA,1607
17/12/2011,12,GERENCIA,1633
17/12/2011,13,GERENCIA,1648
17/12/2011,14,GERENCIA,1643
17/12/2011,15,GERENCIA,1637
17/12/2011,16,GERENCIA,1626
17/12/2011,17,GERENCIA,1610
17/12/2011,18,GERENCIA,1606
17/12/2011,19,GERENCIA,1707
17/12/2011,20,GERENCIA,1858
17/12/2011,21,GERENCIA,1807
17/12/2011,22,GERENCIA,1757
17/12/2011,23,GERENCIA,1704
17/12/2011,24,GERENCIA,1637
18/12/2011,1,GERENCIA,1553
18/12/2011,2,GERENCIA,1469
18/12/2011,3,GERENCIA,1417
18/12/2011,4,GERENCIA,1378
18/12/2011,5,GERENCIA,1356
18/12/2011,6,GERENCIA,1352
18/12/2011,7,GERENCIA,1369
18/12/2011,8,GERENCIA,1379
18/12/2011,9,GERENCIA,1378
18/12/2011,10,GERENCIA,1429
18/12/2011,11,GERENCIA,1468
18/12/2011,12,GERENCIA,1498
18/12/2011,13,GERENCIA,1497
18/12/2011,14,GERENCIA,1493
18/12/2011,15,GERENCIA,1490
18/12/2011,16,GERENCIA,1489
18/12/2011,17,GERENCIA,1486
18/12/2011,18,GERENCIA,1491
18/12/2011,19,GERENCIA,1586
18/12/2011,20,GERENCIA,1759
18/12/2011,21,GERENCIA,1781
18/12/2011,22,GERENCIA,1731
18/12/2011,23,GERENCIA,1684
18/12/2011,24,GERENCIA,1583
19/12/2011,1,GERENCIA,1466
19/12/2011,2,GERENCIA,1387
19/12/2011,3,GERENCIA,1348
19/12/2011,4,GERENCIA,1319
19/12/2011,5,GERENCIA,1309
19/12/2011,6,GERENCIA,1316
19/12/2011,7,GERENCIA,1355
19/12/2011,8,GERENCIA,1405
19/12/2011,9,GERENCIA,1442
19/12/2011,10,GERENCIA,1508
19/12/2011,11,GERENCIA,1579
19/12/2011,12,GERENCIA,1620
19/12/2011,13,GERENCIA,1640
19/12/2011,14,GERENCIA,1642
19/12/2011,15,GERENCIA,1646
19/12/2011,16,GERENCIA,1647
19/12/2011,17,GERENCIA,1638
19/12/2011,18,GERENCIA,1625
19/12/2011,19,GERENCIA,1718
19/12/2011,20,GERENCIA,1868
19/12/2011,21,GERENCIA,1857
19/12/2011,22,GERENCIA,1795
19/12/2011,23,GERENCIA,1715
19/12/2011,24,GERENCIA,1620
20/12/2011,1,GERENCIA,1532
20/12/2011,2,GERENCIA,1457
20/12/2011,3,GERENCIA,1415
20/12/2011,4,GERENCIA,1390
20/12/2011,5,GERENCIA,1377
20/12/2011,6,GERENCIA,1385
20/12/2011,7,GERENCIA,1428
20/12/2011,8,GERENCIA,1480
20/12/2011,9,GERENCIA,1513
20/12/2011,10,GERENCIA,1586
20/12/2011,11,GERENCIA,1651
20/12/2011,12,GERENCIA,1683
20/12/2011,13,GERENCIA,1704
20/12/2011,14,GERENCIA,1697
20/12/2011,15,GERENCIA,1689
20/12/2011,16,GERENCIA,1689
20/12/2011,17,GERENCIA,1676
20/12/2011,18,GERENCIA,1667
20/12/2011,19,GERENCIA,1760
20/12/2011,20,GERENCIA,1886
20/12/2011,21,GERENCIA,1880
20/12/2011,22,GERENCIA,1839
20/12/2011,23,GERENCIA,1762
20/12/2011,24,GERENCIA,1667
21/12/2011,1,GERENCIA,1580
21/12/2011,2,GERENCIA,1491
21/12/2011,3,GERENCIA,1444
21/12/2011,4,GERENCIA,1414
21/12/2011,5,GERENCIA,1404
21/12/2011,6,GERENCIA,1415
21/12/2011,7,GERENCIA,1454
21/12/2011,8,GERENCIA,1502
21/12/2011,9,GERENCIA,1528
21/12/2011,10,GERENCIA,1591
21/12/2011,11,GERENCIA,1654
21/12/2011,12,GERENCIA,1670
21/12/2011,13,GERENCIA,1688
21/12/2011,14,GERENCIA,1689
21/12/2011,15,GERENCIA,1690
21/12/2011,16,GERENCIA,1685
21/12/2011,17,GERENCIA,1671
21/12/2011,18,GERENCIA,1666
21/12/2011,19,GERENCIA,1744
21/12/2011,20,GERENCIA,1868
21/12/2011,21,GERENCIA,1859
21/12/2011,22,GERENCIA,1814
21/12/2011,23,GERENCIA,1730
21/12/2011,24,GERENCIA,1651
22/12/2011,1,GERENCIA,1568
22/12/2011,2,GERENCIA,1492
22/12/2011,3,GERENCIA,1441
22/12/2011,4,GERENCIA,1411
22/12/2011,5,GERENCIA,1400
22/12/2011,6,GERENCIA,1407
22/12/2011,7,GERENCIA,1441
22/12/2011,8,GERENCIA,1491
22/12/2011,9,GERENCIA,1514
22/12/2011,10,GERENCIA,1582
22/12/2011,11,GERENCIA,1641
22/12/2011,12,GERENCIA,1665
22/12/2011,13,GERENCIA,1682
22/12/2011,14,GERENCIA,1687
22/12/2011,15,GERENCIA,1693
22/12/2011,16,GERENCIA,1698
22/12/2011,17,GERENCIA,1687
22/12/2011,18,GERENCIA,1685
22/12/2011,19,GERENCIA,1766
22/12/2011,20,GERENCIA,1888
22/12/2011,21,GERENCIA,1880
22/12/2011,22,GERENCIA,1831
22/12/2011,23,GERENCIA,1760
22/12/2011,24,GERENCIA,1672
23/12/2011,1,GERENCIA,1584
23/12/2011,2,GERENCIA,1504
23/12/2011,3,GERENCIA,1456
23/12/2011,4,GERENCIA,1425
23/12/2011,5,GERENCIA,1408
23/12/2011,6,GERENCIA,1416
23/12/2011,7,GERENCIA,1446
23/12/2011,8,GERENCIA,1491
23/12/2011,9,GERENCIA,1510
23/12/2011,10,GERENCIA,1578
23/12/2011,11,GERENCIA,1645
23/12/2011,12,GERENCIA,1677
23/12/2011,13,GERENCIA,1683
23/12/2011,14,GERENCIA,1679
23/12/2011,15,GERENCIA,1676
23/12/2011,16,GERENCIA,1661
23/12/2011,17,GERENCIA,1645
23/12/2011,18,GERENCIA,1634
23/12/2011,19,GERENCIA,1714
23/12/2011,20,GERENCIA,1831
23/12/2011,21,GERENCIA,1823
23/12/2011,22,GERENCIA,1783
23/12/2011,23,GERENCIA,1709
23/12/2011,24,GERENCIA,1629
24/12/2011,1,GERENCIA,1556
24/12/2011,2,GERENCIA,1473
24/12/2011,3,GERENCIA,1424
24/12/2011,4,GERENCIA,1388
24/12/2011,5,GERENCIA,1371
24/12/2011,6,GERENCIA,1369
24/12/2011,7,GERENCIA,1392
24/12/2011,8,GERENCIA,1419
24/12/2011,9,GERENCIA,1411
24/12/2011,10,GERENCIA,1469
24/12/2011,11,GERENCIA,1512
24/12/2011,12,GERENCIA,1532
24/12/2011,13,GERENCIA,1540
24/12/2011,14,GERENCIA,1527
24/12/2011,15,GERENCIA,1509
24/12/2011,16,GERENCIA,1492
24/12/2011,17,GERENCIA,1488
24/12/2011,18,GERENCIA,1505
24/12/2011,19,GERENCIA,1623
24/12/2011,20,GERENCIA,1810
24/12/2011,21,GERENCIA,1751
24/12/2011,22,GERENCIA,1654
24/12/2011,23,GERENCIA,1580
24/12/2011,24,GERENCIA,1509
25/12/2011,1,GERENCIA,1450
25/12/2011,2,GERENCIA,1410
25/12/2011,3,GERENCIA,1376
25/12/2011,4,GERENCIA,1334
25/12/2011,5,GERENCIA,1299
25/12/2011,6,GERENCIA,1276
25/12/2011,7,GERENCIA,1268
25/12/2011,8,GERENCIA,1259
25/12/2011,9,GERENCIA,1206
25/12/2011,10,GERENCIA,1228
25/12/2011,11,GERENCIA,1252
25/12/2011,12,GERENCIA,1274
25/12/2011,13,GERENCIA,1282
25/12/2011,14,GERENCIA,1282
25/12/2011,15,GERENCIA,1273
25/12/2011,16,GERENCIA,1258
25/12/2011,17,GERENCIA,1251
25/12/2011,18,GERENCIA,1256
25/12/2011,19,GERENCIA,1347
25/12/2011,20,GERENCIA,1544
25/12/2011,21,GERENCIA,1568
25/12/2011,22,GERENCIA,1555
25/12/2011,23,GERENCIA,1503
25/12/2011,24,GERENCIA,1425
26/12/2011,1,GERENCIA,1345
26/12/2011,2,GERENCIA,1280
26/12/2011,3,GERENCIA,1249
26/12/2011,4,GERENCIA,1227
26/12/2011,5,GERENCIA,1217
26/12/2011,6,GERENCIA,1226
26/12/2011,7,GERENCIA,1262
26/12/2011,8,GERENCIA,1305
26/12/2011,9,GERENCIA,1338
26/12/2011,10,GERENCIA,1438
26/12/2011,11,GERENCIA,1516
26/12/2011,12,GERENCIA,1564
26/12/2011,13,GERENCIA,1599
26/12/2011,14,GERENCIA,1608
26/12/2011,15,GERENCIA,1617
26/12/2011,16,GERENCIA,1619
26/12/2011,17,GERENCIA,1609
26/12/2011,18,GERENCIA,1597
26/12/2011,19,GERENCIA,1675
26/12/2011,20,GERENCIA,1805
26/12/2011,21,GERENCIA,1794
26/12/2011,22,GERENCIA,1748
26/12/2011,23,GERENCIA,1671
26/12/2011,24,GERENCIA,1586
27/12/2011,1,GERENCIA,1504
27/12/2011,2,GERENCIA,1427
27/12/2011,3,GERENCIA,1377
27/12/2011,4,GERENCIA,1348
27/12/2011,5,GERENCIA,1341
27/12/2011,6,GERENCIA,1344
27/12/2011,7,GERENCIA,1378
27/12/2011,8,GERENCIA,1422
27/12/2011,9,GERENCIA,1435
27/12/2011,10,GERENCIA,1502
27/12/2011,11,GERENCIA,1560
27/12/2011,12,GERENCIA,1603
27/12/2011,13,GERENCIA,1622
27/12/2011,14,GERENCIA,1623
27/12/2011,15,GERENCIA,1627
27/12/2011,16,GERENCIA,1631
27/12/2011,17,GERENCIA,1623
27/12/2011,18,GERENCIA,1622
27/12/2011,19,GERENCIA,1695
27/12/2011,20,GERENCIA,1822
27/12/2011,21,GERENCIA,1805
27/12/2011,22,GERENCIA,1757
27/12/2011,23,GERENCIA,1678
27/12/2011,24,GERENCIA,1599
28/12/2011,1,GERENCIA,1523
28/12/2011,2,GERENCIA,1441
28/12/2011,3,GERENCIA,1394
28/12/2011,4,GERENCIA,1364
28/12/2011,5,GERENCIA,1353
28/12/2011,6,GERENCIA,1358
28/12/2011,7,GERENCIA,1391
28/12/2011,8,GERENCIA,1434
28/12/2011,9,GERENCIA,1454
28/12/2011,10,GERENCIA,1521
28/12/2011,11,GERENCIA,1592
28/12/2011,12,GERENCIA,1638
28/12/2011,13,GERENCIA,1670
28/12/2011,14,GERENCIA,1663
28/12/2011,15,GERENCIA,1649
28/12/2011,16,GERENCIA,1644
28/12/2011,17,GERENCIA,1637
28/12/2011,18,GERENCIA,1624
28/12/2011,19,GERENCIA,1704
28/12/2011,20,GERENCIA,1845
28/12/2011,21,GERENCIA,1825
28/12/2011,22,GERENCIA,1779
28/12/2011,23,GERENCIA,1697
28/12/2011,24,GERENCIA,1610
29/12/2011,1,GERENCIA,1517
29/12/2011,2,GERENCIA,1435
29/12/2011,3,GERENCIA,1392
29/12/2011,4,GERENCIA,1368
29/12/2011,5,GERENCIA,1357
29/12/2011,6,GERENCIA,1360
29/12/2011,7,GERENCIA,1397
29/12/2011,8,GERENCIA,1441
29/12/2011,9,GERENCIA,1459
29/12/2011,10,GERENCIA,1515
29/12/2011,11,GERENCIA,1577
29/12/2011,12,GERENCIA,1615
29/12/2011,13,GERENCIA,1636
29/12/2011,14,GERENCIA,1639
29/12/2011,15,GERENCIA,1650
29/12/2011,16,GERENCIA,1649
29/12/2011,17,GERENCIA,1648
29/12/2011,18,GERENCIA,1639
29/12/2011,19,GERENCIA,1688
29/12/2011,20,GERENCIA,1833
29/12/2011,21,GERENCIA,1824
29/12/2011,22,GERENCIA,1777
29/12/2011,23,GERENCIA,1694
29/12/2011,24,GERENCIA,1617
30/12/2011,1,GERENCIA,1538
30/12/2011,2,GERENCIA,1452
30/12/2011,3,GERENCIA,1403
30/12/2011,4,GERENCIA,1377
30/12/2011,5,GERENCIA,1362
30/12/2011,6,GERENCIA,1365
30/12/2011,7,GERENCIA,1397
30/12/2011,8,GERENCIA,1428
30/12/2011,9,GERENCIA,1440
30/12/2011,10,GERENCIA,1507
30/12/2011,11,GERENCIA,1559
30/12/2011,12,GERENCIA,1608
30/12/2011,13,GERENCIA,1633
30/12/2011,14,GERENCIA,1632
30/12/2011,15,GERENCIA,1632
30/12/2011,16,GERENCIA,1630
30/12/2011,17,GERENCIA,1613
30/12/2011,18,GERENCIA,1599
30/12/2011,19,GERENCIA,1658
30/12/2011,20,GERENCIA,1797
30/12/2011,21,GERENCIA,1787
30/12/2011,22,GERENCIA,1746
30/12/2011,23,GERENCIA,1676
30/12/2011,24,GERENCIA,1605
31/12/2011,1,GERENCIA,1530
31/12/2011,2,GERENCIA,1445
31/12/2011,3,GERENCIA,1387
31/12/2011,4,GERENCIA,1357
31/12/2011,5,GERENCIA,1337
31/12/2011,6,GERENCIA,1332
31/12/2011,7,GERENCIA,1348
31/12/2011,8,GERENCIA,1371
31/12/2011,9,GERENCIA,1370
31/12/2011,10,GERENCIA,1434
31/12/2011,11,GERENCIA,1494
31/12/2011,12,GERENCIA,1521
31/12/2011,13,GERENCIA,1539
31/12/2011,14,GERENCIA,1527
31/12/2011,15,GERENCIA,1518
31/12/2011,16,GERENCIA,1506
31/12/2011,17,GERENCIA,1496
31/12/2011,18,GERENCIA,1511
31/12/2011,19,GERENCIA,1612
31/12/2011,20,GERENCIA,1816
31/12/2011,21,GERENCIA,1751
31/12/2011,22,GERENCIA,1663
31/12/2011,23,GERENCIA,1576
31/12/2011,24,GERENCIA,1527
01/01/2012,1,GERENCIA,1456
01/01/2012,2,GERENCIA,1396
01/01/2012,3,GERENCIA,1353
01/01/2012,4,GERENCIA,1311
01/01/2012,5,GERENCIA,1274
01/01/2012,6,GERENCIA,1240
01/01/2012,7,GERENCIA,1231
01/01/2012,8,GERENCIA,1213
01/01/2012,9,GERENCIA,1141
01/01/2012,10,GERENCIA,1155
01/01/2012,11,GERENCIA,1188
01/01/2012,12,GERENCIA,1222
01/01/2012,13,GERENCIA,1240
01/01/2012,14,GERENCIA,1254
01/01/2012,15,GERENCIA,1255
01/01/2012,16,GERENCIA,1254
01/01/2012,17,GERENCIA,1255
01/01/2012,18,GERENCIA,1259
01/01/2012,19,GERENCIA,1324
