Date,Hora,Zone,Demand, temperatura, temperatura_aparente, precipitacion, humedad, velocidad_viento, radiacion_solar, nubosidad
03/08/2018,14,GSV,178.726,32.4,41.6,0.06,55.8,5.5,542.4,72.9
03/08/2018,15,GSV,191.972,32.5,41.3,0.06,51.1,6.3,519.7,62.4
03/08/2018,16,GSV,198.19,31.7,41.3,0.06,58.5,8,538.9,52
03/08/2018,17,GSV,198.744,32.3,40.8,0,58.7,8,507,39.2
03/08/2018,18,GSV,186.565,32.6,39.6,0,57.4,7.8,412.1,24.2
03/08/2018,19,GSV,168.957,32.2,37.9,0,58.6,6.9,276.4,9.3
03/08/2018,20,GSV,166.341,31.2,35.1,0,59.1,5.7,108.8,2.5
03/08/2018,21,GSV,199.15,30.6,32.9,0,58.1,4.4,0,4
03/08/2018,22,GSV,225.381,29.6,31.8,0,76.2,1.7,0,5.5
03/08/2018,23,GSV,228.782,29.2,31.7,0,79.9,1.6,0,5.3
03/08/2018,24,GSV,222.348,28.7,31.6,0,83.7,1.5,0,3.3
04/08/2018,1,GSV,212.889,28.2,31.5,0,87.8,1.4,0,1.4
04/08/2018,2,GSV,204.886,27.9,31.3,0,89.3,1.2,0,1.6
04/08/2018,3,GSV,196.48,27.5,31.1,0,90.9,0.9,0,4
04/08/2018,4,GSV,187.995,27.2,31,0,92.5,0.7,0,6.3
04/08/2018,5,GSV,178.751,27.1,30.8,0,92.6,1.1,0,8.3
04/08/2018,6,GSV,169.779,27.1,30.7,0,92.7,1.5,0,10
04/08/2018,7,GSV,155.087,27,30.6,0,92.8,1.8,0,11.6
04/08/2018,8,GSV,138.417,26.5,31.6,0,78.5,3.9,12.1,15.7
04/08/2018,9,GSV,137.021,27,33.9,0,77.3,4.6,151.5,22.3
04/08/2018,10,GSV,138.971,28,36.5,0,74.1,4.6,322,28.9
04/08/2018,11,GSV,141.505,29.3,38.6,0.33,68.6,4.2,475.7,33.7
04/08/2018,12,GSV,146.991,30.4,40.4,0.33,60.8,4.8,600.2,36.8
04/08/2018,13,GSV,155.285,31.1,41.8,0.33,56.6,5.4,688.1,39.8
04/08/2018,14,GSV,168.097,31.9,42.6,0.28,53.7,5.7,729.5,46.2
04/08/2018,15,GSV,182.169,32.6,42.8,0.28,51.2,5.6,711.9,55.8
04/08/2018,16,GSV,192.775,33.1,42.3,0.28,50,4.8,638.3,65.5
04/08/2018,17,GSV,195.126,33.4,40.7,0,50.2,5.3,525.5,60.1
04/08/2018,18,GSV,187.731,32.8,38.9,0,51.2,5.7,388,39.8
04/08/2018,19,GSV,174.247,32.4,36.9,0,53.6,3.5,243.8,19.5
04/08/2018,20,GSV,164.768,31.7,34.5,0,58.5,3.7,89.5,8.7
04/08/2018,21,GSV,185.588,30.8,32.8,0,63.8,3.5,0,7.5
04/08/2018,22,GSV,215.547,29.9,32,0,69,2.8,0,6.2
04/08/2018,23,GSV,225.439,29.1,31.8,0,82.1,2,0,6.1
04/08/2018,24,GSV,223.147,28.7,31.6,0,84.6,2.2,0,7
05/08/2018,1,GSV,217.007,28.3,31.3,0,87.3,2.5,0,8
05/08/2018,2,GSV,211.552,28,31.1,0,88,2.3,0,14.6
05/08/2018,3,GSV,205.054,27.8,30.9,0,88.7,2.1,0,26.7
05/08/2018,4,GSV,198.179,27.5,30.7,0,89.4,1.9,0,38.8
05/08/2018,5,GSV,190.322,27.5,30.6,0,88.3,2,0,50.8
05/08/2018,6,GSV,180.557,27.5,30.5,0,87.2,2.2,0,62.6
05/08/2018,7,GSV,168.018,27.5,30.3,0,86.1,2.3,0,74.5
05/08/2018,8,GSV,149.327,27.5,31.2,0,76.4,2.7,11.4,72.9
